Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,SYN,ACK,FIN,RST,Packets/Time,Time Between Packets,target
TCP,TCP,192.168.1.4,192.168.1.3,52061,80,60,1,0,0,0,20.486,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52062,80,60,1,0,0,0,20.502,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52062,80,60,1,0,0,0,20.519,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52063,80,60,1,0,0,0,20.535,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52063,80,60,1,0,0,0,20.551,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52064,80,60,1,0,0,0,20.568,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52064,80,60,1,0,0,0,20.584,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52065,80,60,1,0,0,0,20.600,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52065,80,60,1,0,0,0,20.617,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52066,80,60,1,0,0,0,20.633,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52066,80,60,1,0,0,0,20.650,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52067,80,60,1,0,0,0,20.666,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52067,80,60,1,0,0,0,20.682,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52068,80,60,1,0,0,0,20.698,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52068,80,60,1,0,0,0,20.714,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52069,80,60,1,0,0,0,20.730,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52069,80,60,1,0,0,0,20.746,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52070,80,60,1,0,0,0,20.762,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52070,80,60,1,0,0,0,20.777,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52071,80,60,1,0,0,0,20.793,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52071,80,60,1,0,0,0,20.809,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52072,80,60,1,0,0,0,20.825,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52072,80,60,1,0,0,0,20.841,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52073,80,60,1,0,0,0,20.857,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52073,80,60,1,0,0,0,20.873,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52074,80,60,1,0,0,0,20.890,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52074,80,60,1,0,0,0,20.906,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52075,80,60,1,0,0,0,20.922,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52075,80,60,1,0,0,0,20.939,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52076,80,60,1,0,0,0,20.955,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52076,80,60,1,0,0,0,20.971,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52077,80,60,1,0,0,0,20.988,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52077,80,60,1,0,0,0,21.004,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52078,80,60,1,0,0,0,21.020,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52078,80,60,1,0,0,0,21.036,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52079,80,60,1,0,0,0,21.051,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52079,80,60,1,0,0,0,21.067,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52080,80,60,1,0,0,0,21.083,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52080,80,60,1,0,0,0,21.099,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52081,80,60,1,0,0,0,21.115,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52081,80,60,1,0,0,0,21.132,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52082,80,60,1,0,0,0,21.148,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52082,80,60,1,0,0,0,21.163,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52083,80,60,1,0,0,0,21.179,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52083,80,60,1,0,0,0,21.195,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52084,80,60,1,0,0,0,21.210,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52084,80,60,1,0,0,0,21.227,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52085,80,60,1,0,0,0,21.243,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52085,80,60,1,0,0,0,21.259,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52086,80,60,1,0,0,0,21.275,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52086,80,60,1,0,0,0,21.292,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52087,80,60,1,0,0,0,21.307,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52087,80,60,1,0,0,0,21.323,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52088,80,60,1,0,0,0,21.338,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52088,80,60,1,0,0,0,21.354,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52089,80,60,1,0,0,0,21.370,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52089,80,60,1,0,0,0,21.387,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52090,80,60,1,0,0,0,21.403,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52090,80,60,1,0,0,0,21.419,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52091,80,60,1,0,0,0,21.435,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52091,80,60,1,0,0,0,21.451,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52092,80,60,1,0,0,0,21.468,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52092,80,60,1,0,0,0,21.484,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52093,80,60,1,0,0,0,21.500,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52093,80,60,1,0,0,0,21.516,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52094,80,60,1,0,0,0,21.532,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52094,80,60,1,0,0,0,21.549,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52095,80,60,1,0,0,0,21.565,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52095,80,60,1,0,0,0,21.581,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52096,80,60,1,0,0,0,21.598,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52096,80,60,1,0,0,0,21.614,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52097,80,60,1,0,0,0,21.630,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52097,80,60,1,0,0,0,21.646,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52098,80,60,1,0,0,0,21.662,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52098,80,60,1,0,0,0,21.677,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52099,80,60,1,0,0,0,21.693,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52099,80,60,1,0,0,0,21.709,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52100,80,60,1,0,0,0,21.725,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52100,80,60,1,0,0,0,21.741,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52101,80,60,1,0,0,0,21.757,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52101,80,60,1,0,0,0,21.772,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52102,80,60,1,0,0,0,21.788,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52102,80,60,1,0,0,0,21.803,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52103,80,60,1,0,0,0,21.819,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52103,80,60,1,0,0,0,21.835,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52104,80,60,1,0,0,0,21.852,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52104,80,60,1,0,0,0,21.867,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52105,80,60,1,0,0,0,21.883,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52105,80,60,1,0,0,0,21.900,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52106,80,60,1,0,0,0,21.916,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52106,80,60,1,0,0,0,21.931,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52107,80,60,1,0,0,0,21.947,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52107,80,60,1,0,0,0,21.963,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52108,80,60,1,0,0,0,21.979,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52108,80,60,1,0,0,0,21.995,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52109,80,60,1,0,0,0,22.011,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52109,80,60,1,0,0,0,22.027,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52110,80,60,1,0,0,0,22.042,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52110,80,60,1,0,0,0,22.058,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52111,80,60,1,0,0,0,22.073,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52111,80,60,1,0,0,0,22.089,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52112,80,60,1,0,0,0,22.105,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52112,80,60,1,0,0,0,22.122,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52113,80,60,1,0,0,0,22.138,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52113,80,60,1,0,0,0,22.154,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52114,80,60,1,0,0,0,22.170,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52114,80,60,1,0,0,0,22.185,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52115,80,60,1,0,0,0,22.201,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52115,80,60,1,0,0,0,22.216,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52116,80,60,1,0,0,0,22.231,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52116,80,60,1,0,0,0,22.248,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52117,80,60,1,0,0,0,22.264,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52117,80,60,1,0,0,0,22.280,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52118,80,60,1,0,0,0,22.296,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52118,80,60,1,0,0,0,22.313,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52119,80,60,1,0,0,0,22.329,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52119,80,60,1,0,0,0,22.345,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52120,80,60,1,0,0,0,22.361,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52120,80,60,1,0,0,0,22.377,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52121,80,60,1,0,0,0,22.394,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52121,80,60,1,0,0,0,22.409,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52122,80,60,1,0,0,0,22.425,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52122,80,60,1,0,0,0,22.441,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52123,80,60,1,0,0,0,22.457,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52123,80,60,1,0,0,0,22.473,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52124,80,60,1,0,0,0,22.488,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52124,80,60,1,0,0,0,22.504,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52125,80,60,1,0,0,0,22.519,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52125,80,60,1,0,0,0,22.536,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52126,80,60,1,0,0,0,22.552,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52126,80,60,1,0,0,0,22.568,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52127,80,60,1,0,0,0,22.584,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52127,80,60,1,0,0,0,22.600,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52128,80,60,1,0,0,0,22.615,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52128,80,60,1,0,0,0,22.631,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52129,80,60,1,0,0,0,22.647,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52129,80,60,1,0,0,0,22.663,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52130,80,60,1,0,0,0,22.679,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52130,80,60,1,0,0,0,22.695,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52131,80,60,1,0,0,0,22.711,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52131,80,60,1,0,0,0,22.727,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52132,80,60,1,0,0,0,22.744,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52132,80,60,1,0,0,0,22.760,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52133,80,60,1,0,0,0,22.776,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52133,80,60,1,0,0,0,22.792,0.003,192.168.1.4
DATA,UDP,192.168.1.3,142.250.182.78,59974,443,1131,0,0,0,0,22.808,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.182.78,59974,443,1131,0,0,0,0,22.824,0.003,192.168.1.3
TCP,TCP,192.168.1.4,192.168.1.3,52134,80,60,1,0,0,0,22.840,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52134,80,60,1,0,0,0,22.856,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52135,80,60,1,0,0,0,22.871,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52135,80,60,1,0,0,0,22.887,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52136,80,60,1,0,0,0,22.902,0.006,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52136,80,60,1,0,0,0,22.918,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52137,80,60,1,0,0,0,22.934,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52137,80,60,1,0,0,0,22.950,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52138,80,60,1,0,0,0,22.966,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52138,80,60,1,0,0,0,22.982,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52139,80,60,1,0,0,0,22.997,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52139,80,60,1,0,0,0,23.013,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52140,80,60,1,0,0,0,23.029,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52140,80,60,1,0,0,0,23.045,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52141,80,60,1,0,0,0,23.061,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52141,80,60,1,0,0,0,23.077,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52142,80,60,1,0,0,0,23.094,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52142,80,60,1,0,0,0,23.109,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52143,80,60,1,0,0,0,23.124,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52143,80,60,1,0,0,0,23.140,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52144,80,60,1,0,0,0,23.155,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52144,80,60,1,0,0,0,23.171,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52145,80,60,1,0,0,0,23.187,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52145,80,60,1,0,0,0,23.203,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52146,80,60,1,0,0,0,23.219,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52146,80,60,1,0,0,0,23.234,0.006,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52147,80,60,1,0,0,0,23.249,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52147,80,60,1,0,0,0,23.265,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52148,80,60,1,0,0,0,23.281,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52148,80,60,1,0,0,0,23.297,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52149,80,60,1,0,0,0,23.313,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52149,80,60,1,0,0,0,23.328,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52150,80,60,1,0,0,0,23.344,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52150,80,60,1,0,0,0,23.360,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52151,80,60,1,0,0,0,23.376,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52151,80,60,1,0,0,0,23.392,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52152,80,60,1,0,0,0,23.408,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52152,80,60,1,0,0,0,23.423,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52153,80,60,1,0,0,0,23.439,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52153,80,60,1,0,0,0,23.455,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52154,80,60,1,0,0,0,23.471,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52154,80,60,1,0,0,0,23.487,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52155,80,60,1,0,0,0,23.504,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52155,80,60,1,0,0,0,23.519,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52156,80,60,1,0,0,0,23.534,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52156,80,60,1,0,0,0,23.550,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52157,80,60,1,0,0,0,23.565,0.006,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52157,80,60,1,0,0,0,23.580,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52158,80,60,1,0,0,0,23.596,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52158,80,60,1,0,0,0,23.612,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52159,80,60,1,0,0,0,23.629,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52159,80,60,1,0,0,0,23.644,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52160,80,60,1,0,0,0,23.661,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52160,80,60,1,0,0,0,23.677,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52161,80,60,1,0,0,0,23.693,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52161,80,60,1,0,0,0,23.709,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52162,80,60,1,0,0,0,23.725,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52162,80,60,1,0,0,0,23.741,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52163,80,60,1,0,0,0,23.756,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52163,80,60,1,0,0,0,23.772,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52164,80,60,1,0,0,0,23.789,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52164,80,60,1,0,0,0,23.805,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52165,80,60,1,0,0,0,23.821,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52165,80,60,1,0,0,0,23.837,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52166,80,60,1,0,0,0,23.853,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52166,80,60,1,0,0,0,23.869,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52167,80,60,1,0,0,0,23.885,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52167,80,60,1,0,0,0,23.901,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52168,80,60,1,0,0,0,23.917,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52168,80,60,1,0,0,0,23.933,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52169,80,60,1,0,0,0,23.948,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52169,80,60,1,0,0,0,23.964,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52170,80,60,1,0,0,0,23.980,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52170,80,60,1,0,0,0,23.997,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52171,80,60,1,0,0,0,24.012,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52171,80,60,1,0,0,0,24.028,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52172,80,60,1,0,0,0,24.044,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52172,80,60,1,0,0,0,24.060,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52173,80,60,1,0,0,0,24.076,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52173,80,60,1,0,0,0,24.092,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52174,80,60,1,0,0,0,24.108,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52174,80,60,1,0,0,0,24.125,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52175,80,60,1,0,0,0,24.140,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52175,80,60,1,0,0,0,24.156,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52176,80,60,1,0,0,0,24.172,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52176,80,60,1,0,0,0,24.188,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52177,80,60,1,0,0,0,24.204,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52177,80,60,1,0,0,0,24.220,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52178,80,60,1,0,0,0,24.236,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52178,80,60,1,0,0,0,24.252,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52179,80,60,1,0,0,0,24.268,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52179,80,60,1,0,0,0,24.284,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52180,80,60,1,0,0,0,24.300,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52180,80,60,1,0,0,0,24.316,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52181,80,60,1,0,0,0,24.331,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52181,80,60,1,0,0,0,24.347,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52182,80,60,1,0,0,0,24.362,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52182,80,60,1,0,0,0,24.378,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52183,80,60,1,0,0,0,24.394,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52183,80,60,1,0,0,0,24.410,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52184,80,60,1,0,0,0,24.426,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52184,80,60,1,0,0,0,24.441,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52185,80,60,1,0,0,0,24.456,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52185,80,60,1,0,0,0,24.472,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52186,80,60,1,0,0,0,24.487,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,52186,80,60,1,0,0,0,24.503,0.003,192.168.1.4
