Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,SYN,ACK,FIN,RST,Packets/Time,Time Between Packets,target
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,751,0,0,0,0,177.763,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.808,0.002,142.250.82.4
TCP,TCP,13.69.239.73,192.168.1.3,443,49927,54,0,1,0,0,177.842,0.003,13.69.239.73
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,702,0,0,0,0,177.886,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,702,0,0,0,0,177.931,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,702,0,0,0,0,177.975,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,702,0,0,0,0,178.019,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,963,0,0,0,0,178.063,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,963,0,0,0,0,178.108,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,178.152,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,178.184,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,178.228,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,178.272,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,178.316,0.002,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,326,0,0,0,0,178.361,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,326,0,0,0,0,178.405,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,700,0,0,0,0,178.449,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,700,0,0,0,0,178.481,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,396,0,0,0,0,176.173,0.197,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,396,0,0,0,0,176.217,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,929,0,0,0,0,176.249,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,929,0,0,0,0,176.293,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,176.348,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,176.392,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,176.448,0.001,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,68,0,0,0,0,176.485,0.003,142.250.193.110
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,432,0,0,0,0,176.529,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,432,0,0,0,0,176.583,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,176.628,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,176.671,0.002,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,176.727,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,176.771,0.002,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,176.827,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,176.882,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,854,0,0,0,0,176.914,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,854,0,0,0,0,176.958,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,921,0,0,0,0,176.989,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,921,0,0,0,0,177.033,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,921,0,0,0,0,177.077,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,921,0,0,0,0,177.120,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,921,0,0,0,0,177.152,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,921,0,0,0,0,177.184,0.003,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,198,0,0,0,0,177.239,0.001,142.250.82.4
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.295,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,242,0,0,0,0,177.338,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,242,0,0,0,0,177.382,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,505,0,0,0,0,177.425,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,505,0,0,0,0,177.469,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,177.524,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,279,0,0,0,0,177.580,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,279,0,0,0,0,177.623,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,717,0,0,0,0,177.655,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,717,0,0,0,0,177.698,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,323,0,0,0,0,177.742,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,323,0,0,0,0,177.785,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,597,0,0,0,0,177.829,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,597,0,0,0,0,177.860,0.003,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,177.915,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,743,0,0,0,0,177.947,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,743,0,0,0,0,177.990,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1102,0,0,0,0,178.034,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1102,0,0,0,0,178.077,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1103,0,0,0,0,178.109,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1103,0,0,0,0,178.152,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,178.207,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,178.263,0.001,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,178.318,0.001,142.250.82.4
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,68,0,0,0,0,178.373,0.001,142.250.193.110
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,326,0,0,0,0,178.416,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,326,0,0,0,0,178.460,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,600,0,0,0,0,178.503,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,600,0,0,0,0,178.534,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,253,0,0,0,0,178.578,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,253,0,0,0,0,178.633,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,557,0,0,0,0,178.664,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,557,0,0,0,0,178.707,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,178.750,0.002,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,278,0,0,0,0,178.796,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,278,0,0,0,0,178.851,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,706,0,0,0,0,178.882,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,706,0,0,0,0,178.926,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,178.969,0.002,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,846,0,0,0,0,179.012,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,846,0,0,0,0,179.055,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1053,0,0,0,0,179.086,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1053,0,0,0,0,179.129,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1053,0,0,0,0,179.172,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1053,0,0,0,0,179.203,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,184,0,0,0,0,179.246,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,184,0,0,0,0,179.289,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,500,0,0,0,0,179.331,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,500,0,0,0,0,179.374,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,179.428,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,221,0,0,0,0,179.484,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,221,0,0,0,0,179.527,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,517,0,0,0,0,179.570,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,517,0,0,0,0,179.613,0.002,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,179.668,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,179.723,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,287,0,0,0,0,179.757,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,287,0,0,0,0,179.800,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,720,0,0,0,0,179.842,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,720,0,0,0,0,179.885,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,179.928,0.002,142.250.82.4
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,179.983,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,180.038,0.001,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,68,0,0,0,0,180.093,0.001,142.250.193.110
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1139,0,0,0,0,180.124,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1139,0,0,0,0,180.142,0.004,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,951,0,0,0,0,180.185,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,951,0,0,0,0,180.222,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,951,0,0,0,0,180.265,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,951,0,0,0,0,180.307,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,952,0,0,0,0,177.731,0.222,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,952,0,0,0,0,177.773,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.827,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,320,0,0,0,0,177.858,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,320,0,0,0,0,177.896,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,725,0,0,0,0,177.939,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,725,0,0,0,0,177.969,0.003,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,178.023,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,178.066,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,276,0,0,0,0,178.108,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,276,0,0,0,0,178.151,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,697,0,0,0,0,178.181,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,697,0,0,0,0,178.212,0.003,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,178.266,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,474,0,0,0,0,178.309,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,474,0,0,0,0,178.351,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,934,0,0,0,0,178.393,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,934,0,0,0,0,178.435,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,178.489,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,486,0,0,0,0,178.525,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,486,0,0,0,0,178.544,0.004,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,73,0,0,0,0,178.586,0.002,142.250.193.110
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,693,0,0,0,0,178.611,0.004,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,693,0,0,0,0,178.641,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,75,0,0,0,0,178.695,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,75,0,0,0,0,178.738,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1083,0,0,0,0,178.756,0.004,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1083,0,0,0,0,178.787,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1083,0,0,0,0,178.817,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1083,0,0,0,0,178.859,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,361,0,0,0,0,178.901,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,361,0,0,0,0,178.955,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,803,0,0,0,0,178.997,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,803,0,0,0,0,179.040,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,179.094,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,441,0,0,0,0,179.136,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,441,0,0,0,0,179.178,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,922,0,0,0,0,179.220,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,922,0,0,0,0,179.262,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,344,0,0,0,0,179.304,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,344,0,0,0,0,179.346,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,179.400,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,763,0,0,0,0,179.430,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,763,0,0,0,0,179.472,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,811,0,0,0,0,179.514,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,811,0,0,0,0,179.556,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,883,0,0,0,0,179.586,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,883,0,0,0,0,179.616,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,883,0,0,0,0,179.658,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,883,0,0,0,0,179.688,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,884,0,0,0,0,179.731,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,884,0,0,0,0,179.772,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,179.821,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,273,0,0,0,0,179.868,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,273,0,0,0,0,179.910,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,611,0,0,0,0,179.952,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,611,0,0,0,0,179.994,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,180.035,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,180.089,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,363,0,0,0,0,180.131,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,363,0,0,0,0,180.173,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,686,0,0,0,0,180.215,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,686,0,0,0,0,180.256,0.002,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,68,0,0,0,0,180.298,0.002,142.250.193.110
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,180.340,0.002,142.250.82.4
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,670,0,0,0,0,180.382,0.002,142.250.193.110
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,80,0,0,0,0,180.423,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,80,0,0,0,0,180.470,0.002,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,78,0,0,0,0,180.524,0.001,142.250.193.110
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,93,0,0,0,0,180.565,0.002,142.250.193.110
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,75,0,0,0,0,180.623,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,75,0,0,0,0,180.677,0.001,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,68,0,0,0,0,180.730,0.001,142.250.193.110
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,327,0,0,0,0,180.772,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,327,0,0,0,0,180.814,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,779,0,0,0,0,180.856,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,779,0,0,0,0,180.897,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,180.951,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1206,0,0,0,0,180.980,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1206,0,0,0,0,181.022,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1091,0,0,0,0,181.064,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1091,0,0,0,0,181.082,0.004,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1091,0,0,0,0,181.117,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1091,0,0,0,0,181.158,0.002,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,181.212,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,181.253,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,253,0,0,0,0,181.307,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,253,0,0,0,0,181.348,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,651,0,0,0,0,181.390,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,651,0,0,0,0,181.431,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,181.485,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,332,0,0,0,0,181.526,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,332,0,0,0,0,181.567,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,775,0,0,0,0,176.744,0.425,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,775,0,0,0,0,176.797,0.001,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,176.837,0.002,142.250.82.4
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,118,0,0,0,0,176.891,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,118,0,0,0,0,176.943,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,401,0,0,0,0,176.975,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,401,0,0,0,0,177.016,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,758,0,0,0,0,177.057,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,758,0,0,0,0,177.098,0.002,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,177.150,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,177.202,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,788,0,0,0,0,177.232,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,788,0,0,0,0,177.261,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1211,0,0,0,0,177.302,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1211,0,0,0,0,177.332,0.003,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1211,0,0,0,0,177.373,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1211,0,0,0,0,177.414,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.466,0.001,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,304,0,0,0,0,177.506,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,304,0,0,0,0,177.547,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,628,0,0,0,0,177.588,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,628,0,0,0,0,177.629,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,177.681,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,177.721,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,198,0,0,0,0,177.762,0.002,142.250.82.4
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,177.814,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,177.866,0.001,192.168.1.3
DATA,UDP,142.250.193.110,192.168.1.3,443,61888,68,0,0,0,0,177.907,0.002,142.250.193.110
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.947,0.002,142.250.82.4
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,418,0,0,0,0,177.988,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,418,0,0,0,0,178.029,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,922,0,0,0,0,178.069,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,922,0,0,0,0,178.110,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,178.162,0.001,142.250.82.4
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,178.214,0.001,192.168.1.3
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,178.263,0.001,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,412,0,0,0,0,178.306,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,412,0,0,0,0,178.347,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,840,0,0,0,0,178.383,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,840,0,0,0,0,178.426,0.002,192.168.1.3
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,178.467,0.002,142.250.82.4
